name	term	lev	seq	value
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL7944	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9345	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10327	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10326	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL17472	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4377	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12241	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5975	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6715	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2687	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL17057	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL517	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6362	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL1901	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL19495	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6140	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6149	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9659	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL22633	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL11778	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL20186	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL16631	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL7182	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8236	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6461	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2379	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL18130	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL19849	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5384	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9801	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10002	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL14878	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL860	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12766	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL18853	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL17029	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL19181	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL21686	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2498	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4467	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12956	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12954	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15604	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12371	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8438	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9862	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9283	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL16679	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL18307	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4441	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL19583	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL3130	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL3134	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10220	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL957	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4024	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9156	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL14761	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15417	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL16425	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13532	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8347	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL20772	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL1211	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9381	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5513	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL18667	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15959	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4733	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12273	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL16526	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5680	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15151	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5536	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5531	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15338	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15333	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2813	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL17167	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL19909	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13479	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13219	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10740	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15684	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4978	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8120	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL3525	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12664	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8783	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13047	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13048	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13404	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15919	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10249	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL22250	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8667	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL7141	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL18389	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13184	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL20539	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL14605	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL14608	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4221	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8640	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL1483	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5901	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6212	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2014	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6865	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15530	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12622	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL3628	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL3190	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL17668	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12410	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13377	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13371	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5927	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5922	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4529	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4524	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL7721	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15708	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12165	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL7275	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13413	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10147	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10728	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9058	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9056	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10892	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL18932	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8543	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6646	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6398	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2558	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12863	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13350	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13167	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5414	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9821	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL17476	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL7385	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9315	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL7700	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL22049	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6828	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL11296	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL20117	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL3831	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL1886	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2539	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8562	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5550	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL19791	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL22457	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13629	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4702	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL1574	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9931	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL11080	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13102	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5867	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9498	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9095	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL14353	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4119	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL3586	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13464	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2778	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15227	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8761	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL18249	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13642	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13645	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL11646	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5989	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9958	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9950	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL7185	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4856	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15764	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4638	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL7244	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6103	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL3057	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL11780	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9740	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL18518	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13667	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13664	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10644	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8262	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL17761	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5825	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL21554	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10817	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL17570	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15266	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12064	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13337	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL19484	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15863	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4706	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5143	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5149	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2110	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8862	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4367	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2329	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9434	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13526	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL20195	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5776	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL16951	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL17516	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2921	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15243	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL22363	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6334	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10525	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL19601	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10547	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5164	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10607	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5345	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6926	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL14076	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2776	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2347	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2344	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL7854	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL11766	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9643	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5751	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL18714	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL7629	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL1932	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13971	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL17098	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9482	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10373	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9805	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10957	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12949	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL7291	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL3141	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13563	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL21861	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9295	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8787	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL1606	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL5122	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL6735	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8655	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9606	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL14254	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15613	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12346	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12345	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL19875	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13764	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13586	1
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10850	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15087	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL9141	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8368	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL1979	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL17053	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2194	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL14234	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13241	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL10914	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL4909	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL15361	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL2365	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL12324	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL8282	0
"membrane-enclosed lumen"	GO:0070013;GO:0043233;GO:0031974	3	ORTHOMCL13743	0
